ID,date,warehouse_ID,Latitude,Longitude,Product_Type,year,month,is_weekend,is_warehouse_closed,daily_dispatch_count,weekly_dispatch_count,week,state,county,state_cases,state_deaths,county_cases,county_deaths,day_of_week,days_since_warehouse_started,state_abbr,is_holiday,statewise_population,statewise_land_area_per_sqmile,statewise_population_per_sqmile,statewise_geographic_region,geographic_region_division,statewise_median_age,statewise_median_household_income,total_count,yearly_count,monthly_count,weekly_count
0x2745,2017-02-23,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,2,No,No,7.6,23.9,8,connecticut,hartford,0,0.0,0,0.0,3,53.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,53,53,22,3
0x341b,2017-02-23,WH_0x3ea,38.749077,-105.18306,Type_A,2017,2,No,No,8.0,28.8,8,colorado,teller,0,0.0,0,0.0,3,53.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,53,53,22,3
0x2746,2017-02-24,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,2,No,No,6.0,29.9,8,connecticut,hartford,0,0.0,0,0.0,4,54.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,54,54,23,4
0x341c,2017-02-24,WH_0x3ea,38.749077,-105.18306,Type_A,2017,2,No,No,9.2,38.0,8,colorado,teller,0,0.0,0,0.0,4,54.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,54,54,23,4
0x2747,2017-02-25,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,2,Yes,No,5.3,35.2,8,connecticut,hartford,0,0.0,0,0.0,5,55.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,55,55,24,5
0x341d,2017-02-25,WH_0x3ea,38.749077,-105.18306,Type_A,2017,2,Yes,No,5.6,43.6,8,colorado,teller,0,0.0,0,0.0,5,55.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,55,55,24,5
0x2748,2017-02-26,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,2,Yes,No,5.1,40.3,8,connecticut,hartford,0,0.0,0,0.0,6,56.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,56,56,25,6
0x341e,2017-02-26,WH_0x3ea,38.749077,-105.18306,Type_A,2017,2,Yes,No,7.5,51.1,8,colorado,teller,0,0.0,0,0.0,6,56.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,56,56,25,6
0x2749,2017-02-27,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,2,No,No,4.6,4.6,9,connecticut,hartford,0,0.0,0,0.0,0,57.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,57,57,26,0
0x341f,2017-02-27,WH_0x3ea,38.749077,-105.18306,Type_A,2017,2,No,No,7.9,7.9,9,colorado,teller,0,0.0,0,0.0,0,57.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,57,57,26,0
0x274a,2017-02-28,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,2,No,No,5.7,10.3,9,connecticut,hartford,0,0.0,0,0.0,1,58.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,58,58,27,1
0x3420,2017-02-28,WH_0x3ea,38.749077,-105.18306,Type_A,2017,2,No,No,7.6,15.5,9,colorado,teller,0,0.0,0,0.0,1,58.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,58,58,27,1
0x274b,2017-03-01,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,No,No,6.5,16.8,9,connecticut,hartford,0,0.0,0,0.0,2,59.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,59,59,0,0
0x3421,2017-03-01,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,No,No,8.9,24.4,9,colorado,teller,0,0.0,0,0.0,2,59.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,59,59,0,0
0x274c,2017-03-02,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,No,No,8.3,25.1,9,connecticut,hartford,0,0.0,0,0.0,3,60.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,60,60,1,1
0x3422,2017-03-02,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,No,No,9.6,34.0,9,colorado,teller,0,0.0,0,0.0,3,60.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,60,60,1,1
0x274d,2017-03-03,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,No,No,7.8,32.9,9,connecticut,hartford,0,0.0,0,0.0,4,61.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,61,61,2,2
0x3423,2017-03-03,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,No,No,10.7,44.7,9,colorado,teller,0,0.0,0,0.0,4,61.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,61,61,2,2
0x274e,2017-03-04,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,Yes,No,6.1,39.0,9,connecticut,hartford,0,0.0,0,0.0,5,62.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,62,62,3,3
0x3424,2017-03-04,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,Yes,No,7.3,52.0,9,colorado,teller,0,0.0,0,0.0,5,62.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,62,62,3,3
0x274f,2017-03-05,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,Yes,No,5.9,44.9,9,connecticut,hartford,0,0.0,0,0.0,6,63.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,63,63,4,4
0x3425,2017-03-05,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,Yes,No,7.9,59.9,9,colorado,teller,0,0.0,0,0.0,6,63.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,63,63,4,4
0x2750,2017-03-06,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,No,No,6.2,6.2,10,connecticut,hartford,0,0.0,0,0.0,0,64.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,64,64,5,0
0x3426,2017-03-06,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,No,No,9.3,9.3,10,colorado,teller,0,0.0,0,0.0,0,64.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,64,64,5,0
0x2751,2017-03-07,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,No,No,7.6,13.8,10,connecticut,hartford,0,0.0,0,0.0,1,65.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,65,65,6,1
0x3427,2017-03-07,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,No,No,8.6,17.9,10,colorado,teller,0,0.0,0,0.0,1,65.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,65,65,6,1
0x2752,2017-03-08,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,No,No,8.2,22.0,10,connecticut,hartford,0,0.0,0,0.0,2,66.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,66,66,7,2
0x3428,2017-03-08,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,No,No,8.1,26.0,10,colorado,teller,0,0.0,0,0.0,2,66.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,66,66,7,2
0x2753,2017-03-09,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,No,No,7.0,29.0,10,connecticut,hartford,0,0.0,0,0.0,3,67.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,67,67,8,3
0x3429,2017-03-09,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,No,No,9.2,35.2,10,colorado,teller,0,0.0,0,0.0,3,67.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,67,67,8,3
0x2754,2017-03-10,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,No,No,7.4,36.4,10,connecticut,hartford,0,0.0,0,0.0,4,68.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,68,68,9,4
0x342a,2017-03-10,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,No,No,10.0,45.2,10,colorado,teller,0,0.0,0,0.0,4,68.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,68,68,9,4
0x2755,2017-03-11,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,Yes,No,5.1,41.5,10,connecticut,hartford,0,0.0,0,0.0,5,69.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,69,69,10,5
0x342b,2017-03-11,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,Yes,No,7.7,52.900000000000006,10,colorado,teller,0,0.0,0,0.0,5,69.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,69,69,10,5
0x2756,2017-03-12,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,Yes,No,5.9,47.4,10,connecticut,hartford,0,0.0,0,0.0,6,70.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,70,70,11,6
0x342c,2017-03-12,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,Yes,No,9.0,61.900000000000006,10,colorado,teller,0,0.0,0,0.0,6,70.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,70,70,11,6
0x2757,2017-03-13,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,No,No,5.7,5.7,11,connecticut,hartford,0,0.0,0,0.0,0,71.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,71,71,12,0
0x342d,2017-03-13,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,No,No,7.4,7.4,11,colorado,teller,0,0.0,0,0.0,0,71.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,71,71,12,0
0x2758,2017-03-14,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,No,No,6.2,11.9,11,connecticut,hartford,0,0.0,0,0.0,1,72.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,72,72,13,1
0x342e,2017-03-14,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,No,No,7.8,15.2,11,colorado,teller,0,0.0,0,0.0,1,72.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,72,72,13,1
0x2759,2017-03-15,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,No,No,5.2,17.1,11,connecticut,hartford,0,0.0,0,0.0,2,73.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,73,73,14,2
0x342f,2017-03-15,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,No,No,8.5,23.7,11,colorado,teller,0,0.0,0,0.0,2,73.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,73,73,14,2
0x275a,2017-03-16,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,No,No,6.4,23.5,11,connecticut,hartford,0,0.0,0,0.0,3,74.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,74,74,15,3
0x3430,2017-03-16,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,No,No,8.9,32.6,11,colorado,teller,0,0.0,0,0.0,3,74.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,74,74,15,3
0x275b,2017-03-17,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,No,No,9.9,33.4,11,connecticut,hartford,0,0.0,0,0.0,4,75.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,75,75,16,4
0x3431,2017-03-17,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,No,No,9.6,42.2,11,colorado,teller,0,0.0,0,0.0,4,75.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,75,75,16,4
0x275c,2017-03-18,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,Yes,No,5.5,38.9,11,connecticut,hartford,0,0.0,0,0.0,5,76.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,76,76,17,5
0x3432,2017-03-18,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,Yes,No,7.4,49.6,11,colorado,teller,0,0.0,0,0.0,5,76.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,76,76,17,5
0x275d,2017-03-19,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,Yes,No,6.9,45.8,11,connecticut,hartford,0,0.0,0,0.0,6,77.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,77,77,18,6
0x3433,2017-03-19,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,Yes,No,7.7,57.3,11,colorado,teller,0,0.0,0,0.0,6,77.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,77,77,18,6
0x275e,2017-03-20,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,No,No,6.1,6.1,12,connecticut,hartford,0,0.0,0,0.0,0,78.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,78,78,19,0
0x3434,2017-03-20,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,No,No,7.0,7.0,12,colorado,teller,0,0.0,0,0.0,0,78.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,78,78,19,0
0x275f,2017-03-21,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,No,No,6.8,12.9,12,connecticut,hartford,0,0.0,0,0.0,1,79.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,79,79,20,1
0x3435,2017-03-21,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,No,No,9.2,16.2,12,colorado,teller,0,0.0,0,0.0,1,79.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,79,79,20,1
0x2760,2017-03-22,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,No,No,6.7,19.6,12,connecticut,hartford,0,0.0,0,0.0,2,80.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,80,80,21,2
0x3436,2017-03-22,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,No,No,10.6,26.8,12,colorado,teller,0,0.0,0,0.0,2,80.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,80,80,21,2
0x2761,2017-03-23,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,No,No,7.4,27.0,12,connecticut,hartford,0,0.0,0,0.0,3,81.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,81,81,22,3
0x3437,2017-03-23,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,No,No,10.5,37.3,12,colorado,teller,0,0.0,0,0.0,3,81.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,81,81,22,3
0x2762,2017-03-24,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,No,No,7.7,34.7,12,connecticut,hartford,0,0.0,0,0.0,4,82.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,82,82,23,4
0x3438,2017-03-24,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,No,No,9.9,47.2,12,colorado,teller,0,0.0,0,0.0,4,82.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,82,82,23,4
0x2763,2017-03-25,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,Yes,No,4.9,39.6,12,connecticut,hartford,0,0.0,0,0.0,5,83.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,83,83,24,5
0x3439,2017-03-25,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,Yes,No,8.7,55.89999999999999,12,colorado,teller,0,0.0,0,0.0,5,83.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,83,83,24,5
0x2764,2017-03-26,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,Yes,No,6.4,46.0,12,connecticut,hartford,0,0.0,0,0.0,6,84.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,84,84,25,6
0x343a,2017-03-26,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,Yes,No,8.2,64.1,12,colorado,teller,0,0.0,0,0.0,6,84.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,84,84,25,6
0x2765,2017-03-27,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,No,No,6.1,6.1,13,connecticut,hartford,0,0.0,0,0.0,0,85.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,85,85,26,0
0x343b,2017-03-27,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,No,No,8.6,8.6,13,colorado,teller,0,0.0,0,0.0,0,85.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,85,85,26,0
0x2766,2017-03-28,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,No,No,6.4,12.5,13,connecticut,hartford,0,0.0,0,0.0,1,86.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,86,86,27,1
0x343c,2017-03-28,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,No,No,8.4,17.0,13,colorado,teller,0,0.0,0,0.0,1,86.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,86,86,27,1
0x2767,2017-03-29,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,No,No,7.6,20.1,13,connecticut,hartford,0,0.0,0,0.0,2,87.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,87,87,28,2
0x343d,2017-03-29,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,No,No,9.6,26.6,13,colorado,teller,0,0.0,0,0.0,2,87.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,87,87,28,2
0x2768,2017-03-30,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,No,No,7.3,27.4,13,connecticut,hartford,0,0.0,0,0.0,3,88.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,88,88,29,3
0x343e,2017-03-30,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,No,No,10.3,36.900000000000006,13,colorado,teller,0,0.0,0,0.0,3,88.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,88,88,29,3
0x2769,2017-03-31,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,3,No,No,8.1,35.5,13,connecticut,hartford,0,0.0,0,0.0,4,89.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,89,89,30,4
0x343f,2017-03-31,WH_0x3ea,38.749077,-105.18306,Type_A,2017,3,No,No,9.6,46.50000000000001,13,colorado,teller,0,0.0,0,0.0,4,89.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,89,89,30,4
0x276a,2017-04-01,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,4,Yes,No,6.4,41.9,13,connecticut,hartford,0,0.0,0,0.0,5,90.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,90,90,0,0
0x3440,2017-04-01,WH_0x3ea,38.749077,-105.18306,Type_A,2017,4,Yes,No,8.5,55.00000000000001,13,colorado,teller,0,0.0,0,0.0,5,90.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,90,90,0,0
0x276b,2017-04-02,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,4,Yes,No,6.9,48.8,13,connecticut,hartford,0,0.0,0,0.0,6,91.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,91,91,1,1
0x3441,2017-04-02,WH_0x3ea,38.749077,-105.18306,Type_A,2017,4,Yes,No,8.6,63.60000000000001,13,colorado,teller,0,0.0,0,0.0,6,91.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,91,91,1,1
0x276c,2017-04-03,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,4,No,No,6.4,6.4,14,connecticut,hartford,0,0.0,0,0.0,0,92.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,92,92,2,0
0x3442,2017-04-03,WH_0x3ea,38.749077,-105.18306,Type_A,2017,4,No,No,9.0,9.0,14,colorado,teller,0,0.0,0,0.0,0,92.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,92,92,2,0
0x276d,2017-04-04,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,4,No,No,8.0,14.4,14,connecticut,hartford,0,0.0,0,0.0,1,93.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,93,93,3,1
0x3443,2017-04-04,WH_0x3ea,38.749077,-105.18306,Type_A,2017,4,No,No,9.7,18.7,14,colorado,teller,0,0.0,0,0.0,1,93.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,93,93,3,1
0x276e,2017-04-05,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,4,No,No,8.2,22.6,14,connecticut,hartford,0,0.0,0,0.0,2,94.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,94,94,4,2
0x3444,2017-04-05,WH_0x3ea,38.749077,-105.18306,Type_A,2017,4,No,No,9.5,28.2,14,colorado,teller,0,0.0,0,0.0,2,94.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,94,94,4,2
0x276f,2017-04-06,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,4,No,No,8.7,31.3,14,connecticut,hartford,0,0.0,0,0.0,3,95.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,95,95,5,3
0x3445,2017-04-06,WH_0x3ea,38.749077,-105.18306,Type_A,2017,4,No,No,9.5,37.7,14,colorado,teller,0,0.0,0,0.0,3,95.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,95,95,5,3
0x2770,2017-04-07,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,4,No,No,8.5,39.8,14,connecticut,hartford,0,0.0,0,0.0,4,96.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,96,96,6,4
0x3446,2017-04-07,WH_0x3ea,38.749077,-105.18306,Type_A,2017,4,No,No,10.8,48.5,14,colorado,teller,0,0.0,0,0.0,4,96.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,96,96,6,4
0x2771,2017-04-08,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,4,Yes,No,5.3,45.1,14,connecticut,hartford,0,0.0,0,0.0,5,97.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,97,97,7,5
0x3447,2017-04-08,WH_0x3ea,38.749077,-105.18306,Type_A,2017,4,Yes,No,8.5,57.0,14,colorado,teller,0,0.0,0,0.0,5,97.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,97,97,7,5
0x2772,2017-04-09,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,4,Yes,No,6.8,51.89999999999999,14,connecticut,hartford,0,0.0,0,0.0,6,98.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,98,98,8,6
0x3448,2017-04-09,WH_0x3ea,38.749077,-105.18306,Type_A,2017,4,Yes,No,10.0,67.0,14,colorado,teller,0,0.0,0,0.0,6,98.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,98,98,8,6
0x2773,2017-04-10,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,4,No,No,6.6,6.6,15,connecticut,hartford,0,0.0,0,0.0,0,99.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,99,99,9,0
0x3449,2017-04-10,WH_0x3ea,38.749077,-105.18306,Type_A,2017,4,No,No,7.9,7.9,15,colorado,teller,0,0.0,0,0.0,0,99.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,99,99,9,0
0x2774,2017-04-11,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,4,No,No,5.6,12.2,15,connecticut,hartford,0,0.0,0,0.0,1,100.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,100,100,10,1
0x344a,2017-04-11,WH_0x3ea,38.749077,-105.18306,Type_A,2017,4,No,No,10.1,18.0,15,colorado,teller,0,0.0,0,0.0,1,100.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,100,100,10,1
0x2775,2017-04-12,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,4,No,No,6.4,18.6,15,connecticut,hartford,0,0.0,0,0.0,2,101.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,101,101,11,2
0x344b,2017-04-12,WH_0x3ea,38.749077,-105.18306,Type_A,2017,4,No,No,10.5,28.5,15,colorado,teller,0,0.0,0,0.0,2,101.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,101,101,11,2
0x2776,2017-04-13,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,4,No,No,8.5,27.1,15,connecticut,hartford,0,0.0,0,0.0,3,102.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,102,102,12,3
0x344c,2017-04-13,WH_0x3ea,38.749077,-105.18306,Type_A,2017,4,No,No,10.2,38.7,15,colorado,teller,0,0.0,0,0.0,3,102.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,102,102,12,3
0x2777,2017-04-14,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,4,No,No,8.3,35.400000000000006,15,connecticut,hartford,0,0.0,0,0.0,4,103.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,103,103,13,4
0x344d,2017-04-14,WH_0x3ea,38.749077,-105.18306,Type_A,2017,4,No,No,11.1,49.8,15,colorado,teller,0,0.0,0,0.0,4,103.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,103,103,13,4
0x2778,2017-04-15,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,4,Yes,No,6.2,41.60000000000001,15,connecticut,hartford,0,0.0,0,0.0,5,104.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,104,104,14,5
0x344e,2017-04-15,WH_0x3ea,38.749077,-105.18306,Type_A,2017,4,Yes,No,8.4,58.2,15,colorado,teller,0,0.0,0,0.0,5,104.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,104,104,14,5
0x2779,2017-04-16,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,4,Yes,No,7.3,48.900000000000006,15,connecticut,hartford,0,0.0,0,0.0,6,105.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,105,105,15,6
0x344f,2017-04-16,WH_0x3ea,38.749077,-105.18306,Type_A,2017,4,Yes,No,9.1,67.3,15,colorado,teller,0,0.0,0,0.0,6,105.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,105,105,15,6
0x277a,2017-04-17,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2017,4,No,No,6.4,6.4,16,connecticut,hartford,0,0.0,0,0.0,0,106.0,CT,0,3605944,4842,744.7220156959934,new_england,north_east,41.2,78833,106,106,16,0
0x3450,2017-04-17,WH_0x3ea,38.749077,-105.18306,Type_A,2017,4,No,No,7.6,7.6,16,colorado,teller,0,0.0,0,0.0,0,106.0,CO,0,5812069,103642,56.07831767044249,mountain,west,37.3,41053,106,106,16,0
